Timestamp,Name,Value
36.275215,"position-drive-right-Drive",69.57275390625
36.275679,"velocity-drive-right-Drive",39.47265625
36.275734,"sysid-test-state-Drive","quasistatic-forward"
36.295045,"voltage-drive-left-Drive",4.480419000000001
36.295546,"position-drive-left-Drive",70.955078125
36.295898,"velocity-drive-left-Drive",39.0703125
36.29601,"voltage-drive-right-Drive",4.480419000000001
36.296344,"position-drive-right-Drive",70.3525390625
36.296752,"velocity-drive-right-Drive",38.919921875
36.296807,"sysid-test-state-Drive","quasistatic-forward"
36.31404,"voltage-drive-left-Drive",4.499896000000003
36.31443,"position-drive-left-Drive",71.732421875
36.314782,"velocity-drive-left-Drive",39.0703125
36.314894,"voltage-drive-right-Drive",4.499896000000003
36.315227,"position-drive-right-Drive",71.13037109375
36.315691,"velocity-drive-right-Drive",39.35546875
36.315747,"sysid-test-state-Drive","quasistatic-forward"
36.334056,"voltage-drive-left-Drive",4.519911000000004
36.334408,"position-drive-left-Drive",72.51806640625
36.334761,"velocity-drive-left-Drive",39.30078125
36.334872,"voltage-drive-right-Drive",4.519911000000004
36.335206,"position-drive-right-Drive",71.91845703125
36.335725,"velocity-drive-right-Drive",39.76171875
36.335781,"sysid-test-state-Drive","quasistatic-forward"
36.353793,"voltage-drive-left-Drive",4.540020000000002
36.35422,"position-drive-left-Drive",73.298828125
36.354591,"velocity-drive-left-Drive",39.12109375
36.354702,"voltage-drive-right-Drive",4.540020000000002
36.355036,"position-drive-right-Drive",72.70849609375
36.355481,"velocity-drive-right-Drive",39.521484375
36.355537,"sysid-test-state-Drive","quasistatic-forward"
36.375237,"voltage-drive-left-Drive",4.559998000000004
36.375738,"position-drive-left-Drive",74.08740234375
36.376071,"velocity-drive-left-Drive",40.474609375
36.376201,"voltage-drive-right-Drive",4.559998000000004
36.376535,"position-drive-right-Drive",73.5078125
36.376869,"velocity-drive-right-Drive",40.48046875
36.376906,"sysid-test-state-Drive","quasistatic-forward"
36.394195,"voltage-drive-left-Drive",4.580051000000001
36.394566,"position-drive-left-Drive",74.88134765625
36.395159,"velocity-drive-left-Drive",39.673828125
36.395382,"voltage-drive-right-Drive",4.580051000000001
36.395772,"position-drive-right-Drive",74.30615234375
36.396124,"velocity-drive-right-Drive",40.09375
36.39618,"sysid-test-state-Drive","quasistatic-forward"
36.413895,"voltage-drive-left-Drive",4.599973000000002
36.414284,"position-drive-left-Drive",75.6689453125
36.414618,"velocity-drive-left-Drive",39.673828125
36.41473,"voltage-drive-right-Drive",4.599973000000002
36.415064,"position-drive-right-Drive",75.10986328125
36.415527,"velocity-drive-right-Drive",40.63671875
36.415583,"sysid-test-state-Drive","quasistatic-forward"
36.434096,"voltage-drive-left-Drive",4.620044000000004
36.434467,"position-drive-left-Drive",76.46240234375
36.434856,"velocity-drive-left-Drive",40.16015625
36.434968,"voltage-drive-right-Drive",4.620044000000004
36.435413,"position-drive-right-Drive",75.916015625
36.435784,"velocity-drive-right-Drive",40.662109375
36.43584,"sysid-test-state-Drive","quasistatic-forward"
36.454111,"voltage-drive-left-Drive",4.639967000000002
36.454482,"position-drive-left-Drive",77.2666015625
36.454853,"velocity-drive-left-Drive",40.310546875
36.454965,"voltage-drive-right-Drive",4.639967000000002
36.455373,"position-drive-right-Drive",76.72265625
